ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2024
5_303_3106_4_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,km,kg CO2e,0.24934
5_303_3106_4_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,km,kg CO2e of CO2 per unit,0.24771
5_303_3106_4_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,km,kg CO2e of CH4 per unit,0.00001
5_303_3106_4_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,km,kg CO2e of N2O per unit,0.00162
5_303_3107_4_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.13292
5_303_3107_4_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.13112
5_303_3107_4_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
5_303_3107_4_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00179
5_303_3108_4_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.00000
5_303_3108_4_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00000
5_303_3108_4_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00000
5_303_3108_4_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00000
5_303_3102_9_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,miles,kg CO2e,0.40273
5_303_3102_9_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,miles,kg CO2e of CO2 per unit,0.40005
5_303_3102_9_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,miles,kg CO2e of CH4 per unit,0.00001
5_303_3102_9_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,miles,kg CO2e of N2O per unit,0.00267
5_303_3103_9_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,miles,kg CO2e,0.35558
5_303_3103_9_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,miles,kg CO2e of CO2 per unit,0.35445
5_303_3103_9_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,miles,kg CO2e of CH4 per unit,0.00043
5_303_3103_9_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,miles,kg CO2e of N2O per unit,0.00070
5_303_3104_9_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,miles,kg CO2e,0.40426
5_303_3104_9_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,miles,kg CO2e of CO2 per unit,0.40134
5_303_3104_9_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,miles,kg CO2e of CH4 per unit,0.00212
5_303_3104_9_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,CNG,miles,kg CO2e of N2O per unit,0.00080
5_303_3105_9_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,miles,kg CO2e,0.44446
5_303_3105_9_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,miles,kg CO2e of CO2 per unit,0.44359
5_303_3105_9_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,miles,kg CO2e of CH4 per unit,0.00007
5_303_3105_9_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,LPG,miles,kg CO2e of N2O per unit,0.00080
5_303_3106_9_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,miles,kg CO2e,0.40127
5_303_3106_9_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,miles,kg CO2e of CO2 per unit,0.39865
5_303_3106_9_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,miles,kg CO2e of CH4 per unit,0.00002
5_303_3106_9_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,miles,kg CO2e of N2O per unit,0.00260
5_303_3107_9_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.21391
5_303_3107_9_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.21101
5_303_3107_9_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00002
5_303_3107_9_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00288
5_303_3108_9_1,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.00000
5_303_3108_9_2,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00000
5_303_3108_9_3,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00000
5_303_3108_9_4,Scope 1,Delivery vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00000
5_304_3109_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kg CO2e,0.45380
5_304_3109_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kg CO2e of CO2 per unit,0.44837
5_304_3109_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kg CO2e of CH4 per unit,0.00011
5_304_3109_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kg CO2e of N2O per unit,0.00532
5_304_3110_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kg CO2e,0.49279
5_304_3110_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kg CO2e of CO2 per unit,0.48736
5_304_3110_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kg CO2e of CH4 per unit,0.00011
5_304_3110_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kg CO2e of N2O per unit,0.00532
5_304_3111_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kg CO2e,0.53178
5_304_3111_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kg CO2e of CO2 per unit,0.52635
5_304_3111_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kg CO2e of CH4 per unit,0.00011
5_304_3111_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kg CO2e of N2O per unit,0.00532
5_304_3112_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,kg CO2e,0.48733
5_304_3112_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,kg CO2e of CO2 per unit,0.48190
5_304_3112_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,kg CO2e of CH4 per unit,0.00011
5_304_3112_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,kg CO2e of N2O per unit,0.00532
5_304_3109_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kg CO2e,0.73031
5_304_3109_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kg CO2e of CO2 per unit,0.72158
5_304_3109_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kg CO2e of CH4 per unit,0.00018
5_304_3109_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kg CO2e of N2O per unit,0.00855
5_304_3110_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kg CO2e,0.79306
5_304_3110_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kg CO2e of CO2 per unit,0.78433
5_304_3110_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kg CO2e of CH4 per unit,0.00018
5_304_3110_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kg CO2e of N2O per unit,0.00855
5_304_3111_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kg CO2e,0.85580
5_304_3111_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kg CO2e of CO2 per unit,0.84707
5_304_3111_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kg CO2e of CH4 per unit,0.00018
5_304_3111_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kg CO2e of N2O per unit,0.00855
5_304_3112_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,kg CO2e,0.78427
5_304_3112_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,kg CO2e of CO2 per unit,0.77554
5_304_3112_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,kg CO2e of CH4 per unit,0.00018
5_304_3112_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,kg CO2e of N2O per unit,0.00855
5_304_3113_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kg CO2e,0.54426
5_304_3113_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kg CO2e of CO2 per unit,0.53765
5_304_3113_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kg CO2e of CH4 per unit,0.00013
5_304_3113_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kg CO2e of N2O per unit,0.00648
5_304_3114_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kg CO2e,0.62106
5_304_3114_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kg CO2e of CO2 per unit,0.61445
5_304_3114_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kg CO2e of CH4 per unit,0.00013
5_304_3114_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kg CO2e of N2O per unit,0.00648
5_304_3115_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kg CO2e,0.69787
5_304_3115_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kg CO2e of CO2 per unit,0.69126
5_304_3115_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kg CO2e of CH4 per unit,0.00013
5_304_3115_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kg CO2e of N2O per unit,0.00648
5_304_3116_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,kg CO2e,0.59495
5_304_3116_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,kg CO2e of CO2 per unit,0.58834
5_304_3116_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,kg CO2e of CH4 per unit,0.00013
5_304_3116_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,kg CO2e of N2O per unit,0.00648
5_304_3113_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kg CO2e,0.87591
5_304_3113_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kg CO2e of CO2 per unit,0.86526
5_304_3113_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kg CO2e of CH4 per unit,0.00022
5_304_3113_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kg CO2e of N2O per unit,0.01043
5_304_3114_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,kg CO2e,0.99952
5_304_3114_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,kg CO2e of CO2 per unit,0.98887
5_304_3114_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,kg CO2e of CH4 per unit,0.00022
5_304_3114_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,kg CO2e of N2O per unit,0.01043
5_304_3115_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,kg CO2e,1.12313
5_304_3115_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,kg CO2e of CO2 per unit,1.11248
5_304_3115_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,kg CO2e of CH4 per unit,0.00022
5_304_3115_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,kg CO2e of N2O per unit,0.01043
5_304_3116_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,kg CO2e,0.95749
5_304_3116_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,kg CO2e of CO2 per unit,0.94684
5_304_3116_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,kg CO2e of CH4 per unit,0.00022
5_304_3116_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,kg CO2e of N2O per unit,0.01043
5_304_3117_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,kg CO2e,0.74987
5_304_3117_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,kg CO2e of CO2 per unit,0.73906
5_304_3117_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,kg CO2e of CH4 per unit,0.00022
5_304_3117_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,kg CO2e of N2O per unit,0.01059
5_304_3118_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,kg CO2e,0.91210
5_304_3118_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,kg CO2e of CO2 per unit,0.90129
5_304_3118_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,kg CO2e of CH4 per unit,0.00022
5_304_3118_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,kg CO2e of N2O per unit,0.01059
5_304_3119_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,kg CO2e,1.07433
5_304_3119_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,kg CO2e of CO2 per unit,1.06352
5_304_3119_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,kg CO2e of CH4 per unit,0.00022
5_304_3119_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,kg CO2e of N2O per unit,0.01059
5_304_3120_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,kg CO2e,0.97698
5_304_3120_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,kg CO2e of CO2 per unit,0.96617
5_304_3120_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,kg CO2e of CH4 per unit,0.00022
5_304_3120_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,kg CO2e of N2O per unit,0.01059
5_304_3117_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,miles,kg CO2e,1.20681
5_304_3117_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,miles,kg CO2e of CO2 per unit,1.18940
5_304_3117_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,miles,kg CO2e of CH4 per unit,0.00037
5_304_3117_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,miles,kg CO2e of N2O per unit,0.01704
5_304_3118_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,miles,kg CO2e,1.46790
5_304_3118_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,miles,kg CO2e of CO2 per unit,1.45049
5_304_3118_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,miles,kg CO2e of CH4 per unit,0.00037
5_304_3118_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,miles,kg CO2e of N2O per unit,0.01704
5_304_3119_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,miles,kg CO2e,1.72898
5_304_3119_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,miles,kg CO2e of CO2 per unit,1.71157
5_304_3119_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,miles,kg CO2e of CH4 per unit,0.00037
5_304_3119_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,miles,kg CO2e of N2O per unit,0.01704
5_304_3120_9_1,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average laden,miles,kg CO2e,1.57231
5_304_3120_9_2,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average laden,miles,kg CO2e of CO2 per unit,1.55490
5_304_3120_9_3,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average laden,miles,kg CO2e of CH4 per unit,0.00037
5_304_3120_9_4,Scope 1,Delivery vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average laden,miles,kg CO2e of N2O per unit,0.01704
5_304_3121_4_1,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,0% Laden,km,kg CO2e,0.66163
5_304_3121_4_2,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,0% Laden,km,kg CO2e of CO2 per unit,0.65256
5_304_3121_4_3,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,0% Laden,km,kg CO2e of CH4 per unit,0.00019
5_304_3121_4_4,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,0% Laden,km,kg CO2e of N2O per unit,0.00888
5_304_3122_4_1,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,50% Laden,km,kg CO2e,0.78719
5_304_3122_4_2,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,50% Laden,km,kg CO2e of CO2 per unit,0.77812
5_304_3122_4_3,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,50% Laden,km,kg CO2e of CH4 per unit,0.00019
5_304_3122_4_4,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,50% Laden,km,kg CO2e of N2O per unit,0.00888
5_304_3123_4_1,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,100% Laden,km,kg CO2e,0.91274
5_304_3123_4_2,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,100% Laden,km,kg CO2e of CO2 per unit,0.90367
5_304_3123_4_3,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,100% Laden,km,kg CO2e of CH4 per unit,0.00019
5_304_3123_4_4,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,100% Laden,km,kg CO2e of N2O per unit,0.00888
5_304_3124_4_1,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,Average laden,km,kg CO2e,0.82657
5_304_3124_4_2,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,Average laden,km,kg CO2e of CO2 per unit,0.81750
5_304_3124_4_3,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,Average laden,km,kg CO2e of CH4 per unit,0.00019
5_304_3124_4_4,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,Average laden,km,kg CO2e of N2O per unit,0.00888
5_304_3121_9_1,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,0% Laden,miles,kg CO2e,1.06479
5_304_3121_9_2,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,0% Laden,miles,kg CO2e of CO2 per unit,1.05020
5_304_3121_9_3,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,0% Laden,miles,kg CO2e of CH4 per unit,0.00030
5_304_3121_9_4,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,0% Laden,miles,kg CO2e of N2O per unit,0.01429
5_304_3122_9_1,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,50% Laden,miles,kg CO2e,1.26685
5_304_3122_9_2,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,50% Laden,miles,kg CO2e of CO2 per unit,1.25226
5_304_3122_9_3,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,50% Laden,miles,kg CO2e of CH4 per unit,0.00030
5_304_3122_9_4,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,50% Laden,miles,kg CO2e of N2O per unit,0.01429
5_304_3123_9_1,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,100% Laden,miles,kg CO2e,1.46891
5_304_3123_9_2,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,100% Laden,miles,kg CO2e of CO2 per unit,1.45432
5_304_3123_9_3,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,100% Laden,miles,kg CO2e of CH4 per unit,0.00030
5_304_3123_9_4,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,100% Laden,miles,kg CO2e of N2O per unit,0.01429
5_304_3124_9_1,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,Average laden,miles,kg CO2e,1.33023
5_304_3124_9_2,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,Average laden,miles,kg CO2e of CO2 per unit,1.31564
5_304_3124_9_3,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,Average laden,miles,kg CO2e of CH4 per unit,0.00030
5_304_3124_9_4,Scope 1,Delivery vehicles,HGV (all diesel),All rigids,,Average laden,miles,kg CO2e of N2O per unit,0.01429
5_304_3125_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e,0.61558
5_304_3125_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e of CO2 per unit,0.60337
5_304_3125_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e of CH4 per unit,0.00012
5_304_3125_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e of N2O per unit,0.01209
5_304_3126_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e,0.76642
5_304_3126_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e of CO2 per unit,0.75421
5_304_3126_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e of CH4 per unit,0.00012
5_304_3126_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e of N2O per unit,0.01209
5_304_3127_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e,0.91726
5_304_3127_4_2,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e of CO2 per unit,0.90505
5_304_3127_4_3,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e of CH4 per unit,0.00012
5_304_3127_4_4,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e of N2O per unit,0.01209
5_304_3128_4_1,Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CO2e,0.76642
